鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鹿谷鄉,土地,新和段301~330地號,2439.05,,山坡地保育區,農牧用地,1090729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46113000,18906,,0.0,0,,RPRNMLPLRHPFFDM47DA,0.0,0.0,0.0,無,
仁愛鄉,土地,過坑段541~570地號,300.0,,鄉村區,乙種建築用地,1090905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,2167,,0.0,0,原保地親友、員工、共有人或其他特殊關係間之交易;未登記建物;,RPXNMLOLRHPFFCM87DA,0.0,0.0,0.0,無,
埔里鎮,土地,南光段91~120地號,186.0,都市：其他:住宅區,,,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8250000,44355,,0.0,0,含土地增值稅或其他稅費;含仲介費;含地政士服務費;其他                    ;,RPTNMLPLRHPFFCM57DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),東華路3巷1~30號,75.65,都市：其他:住宅區,,,1090914,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670911,99.16,2,2,2,有,無,2700000,27229,,0.0,0,其他增建;,RPTNMLOLRHPFFCM47DA,99.16,0.0,0.0,無,
埔里鎮,房地(土地+建物),和五街1~30號,79.0,都市：其他:住宅區,,,1090910,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930511,133.71,4,2,3,有,無,3472003,25967,,0.0,0,政府機關標讓售;,RPRNMLRKRHPFFCM47DA,121.83,5.5,6.38,無,
國姓鄉,土地,國姓段2341~2370地號,677.0,,山坡地保育區,農牧用地,1090812,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1477,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLPLRHPFFCM27DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),鐵山路82巷1~30號,105.72,,鄉村區,乙種建築用地,1090901,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821115,212.32,4,2,3,有,無,6200000,29201,,0.0,0,,RPRNMLPLRHPFFCM37DA,212.32,0.0,0.0,無,0081
仁愛鄉,土地,紅香段811~840地號,7610.0,,山坡地保育區,農牧用地,1090901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,39,,0.0,0,原保地親友、員工、共有人或其他特殊關係間之交易;,RPROMLPLRHPFFCM47DA,0.0,0.0,0.0,無,
國姓鄉,房地(土地+建物),中正路四段31~60號,216.0,,特定農業區,甲種建築用地,1090816,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0650701,196.51,4,2,2,有,無,5750000,29261,,0.0,0,,RPUNMLKKRHPFFCM07DA,196.51,0.0,0.0,無,
國姓鄉,土地,石門段811~840地號,252.09,都市：其他:住宅區,,,1090811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6160000,24436,,0.0,0,,RPWNMLTJRHPFFCM08DA,0.0,0.0,0.0,無,
