鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新城鄉,房地(土地+建物),康樂一街119巷1~30號,75.92,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750118,68.18,2,1,1,有,無,2750000,40334,,0.0,0,,RPSOMLOLRHPFFAU08DA,68.18,0.0,0.0,無,
新城鄉,房地(土地+建物),康樂一街119巷1~30號,74.89,,一般農業區,甲種建築用地,1090917,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0750118,68.18,2,1,1,有,無,2750000,40334,,0.0,0,,RPTOMLOLRHPFFAU18DA,68.18,0.0,0.0,無,0159
富里鄉,房地(土地+建物),永安街1~30號,166.47,都市：其他:住宅區,,,1090920,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0680200,79.92,4,1,2,有,無,3500000,43794,,0.0,0,,RPPNMLQJIIPFFCU07DA,79.92,0.0,0.0,無,
鳳林鎮,土地,鳳光段1081~1110地號,1653.0,,,,1090918,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24000000,14519,,0.0,0,,RPPNMLMKIIPFFBU66DA,0.0,0.0,0.0,無,0160
鳳林鎮,土地,榮昌段61~90地號,2658.0,,一般農業區,農牧用地,1090923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,941,,0.0,0,,RPPNMLSJIIPFFBU17DA,0.0,0.0,0.0,無,0161
鳳林鎮,土地,榮昌段61~90地號,2658.0,,一般農業區,農牧用地,1090923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,941,,0.0,0,,RPQNMLSJIIPFFBU27DA,0.0,0.0,0.0,無,0162
鳳林鎮,土地,榮昌段61~90地號,2658.0,,一般農業區,農牧用地,1090923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,564,,0.0,0,,RPRNMLSJIIPFFBU37DA,0.0,0.0,0.0,無,0163
玉里鎮,房地(土地+建物),城南四街1~30號,136.0,都市：其他:住宅區,,,1090912,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0811124,149.09,3,2,2,有,無,5500000,36890,,0.0,0,其他增建;,RPRNMLMKIIPFFCU96DA,144.8,0.0,4.29,無,
吉安鄉,房地(土地+建物),宜昌五街31~60號,38.58,住,,,1090824,土地10建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840213,139.48,3,1,2,有,無,5000000,35847,,0.0,0,含私設車位一個親友、員工、共有人或其他特殊關係間之交易;,RPSNMLNKIIPFFAU07EA,90.53,0.0,13.58,有,
花蓮市,房地(土地+建物),國盛四街31~60號,8.51,都市：其他:住宅區,,,1090907,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,48.34,1,0,1,有,有,1550000,32065,,0.0,0,,RPWOMLNLRHPFFAU38DA,30.89,0.0,0.0,有,0164
