交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),苗栗縣頭份市民生里8鄰新生街61~90號,1080614,土地2建物1車位0,全,三層,透天厝,25,239.4,5,2,3,有,無,8200000,34252,0,0040
房地(土地+建物),民生里8鄰新生街61~90號,1090814,土地2建物1車位0,全,三層,透天厝,25,239.4,4,2,5,有,無,8380000,35004,0,0040
土地,上城段811~840地號,1041207,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,95900,899,0,0041
土地,上城段811~840地號,1070807,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1160518,3400,0,0041
土地,上城段811~840地號,1090807,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,6027,0,0041
土地,上城段811~840地號,1090807,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,6027,0,0041
土地,上城段811~840地號,1090907,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1505757,9075,0,0041
土地,上城段811~840地號,1090907,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2690580,1824,0,0041
土地,上城段811~840地號,1090807,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,640000,6000,0,0041
土地,上城段811~840地號,1090807,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1318420,1824,0,0041
土地,上城段811~840地號,1091207,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2690580,1824,0,0041
