交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,鰲峰段181~210地號,1090824,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1797600,8400,0,00374
土地,明德段451~480地號,1190803,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,10075000,19664,0,00375
土地,明德段451~480地號,1090903,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,20148700,19662,0,00375
土地,下鐵山段181~210地號,1090715,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3580000,16032,0,00376
土地,下鐵山段181~210地號,1090815,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7700845,17242,0,00376
土地,豐圳段901~930地號,1090804,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,548239,9785,0,00377
土地,豐圳段901~930地號,1090904,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,450000,24590,0,00377
房地(土地+建物),臺中市豐原區愛國街15巷1~30號,1070801,土地3建物1車位0,全,二層,透天厝,47,80.0,0,0,0,無,無,5000000,62500,0,00378
房地(土地+建物),愛國街15巷1~30號,1090801,土地3建物1車位0,全,二層,透天厝,47,80.0,4,2,2,有,無,8880000,111000,0,00378
房地(土地+建物)+車位,臺中市神岡區文昌街151~180號,1070326,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),3,135.53,3,1,2,有,有,7080000,53260,1100000,00379
房地(土地+建物)+車位,文昌街151~180號,1090826,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),3,135.53,3,2,2,有,有,8500000,62717,0,00379
房地(土地+建物)+車位,臺中市西屯區西屯路二段249之9巷1弄1~30號,1061022,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),26,97.92,2,2,1,有,有,5500000,56168,0,00380
房地(土地+建物)+車位,西屯路二段249之9巷1弄1~30號,1090822,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),26,97.92,2,2,1,有,有,6250000,63828,0,00380
房地(土地+建物)+車位,青海路二段391~420號,1080801,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),0,163.38,3,2,2,有,有,13500000,91849,1420000,00381
