編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPLKHPFFCQ76CA,17,100.16,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,四層
RPRNMLQLKHPFFCQ07CA,25,184.00,住商用,鋼筋混凝土造,83年9月16日,四層,一層 二層 三層 四層
RPUNMLOKLHPFFCQ17CA,23,216.92,農舍,鋼筋混凝土造,85年10月18日,三層,一層 二層 三層
RPUNMLOKLHPFFCQ17CA,23,216.92,農舍,鋼筋混凝土造,85年10月18日,三層,一層 二層 三層
RPUNMLOKLHPFFCQ17CA,23,61.20,農舍,鋼造,85年10月18日,一層,一層
RPPNMLSLKHPFFBQ96CA,5,50.55,見其他登記事項,鋼筋混凝土造,103年8月15日,八層,三層
RPPNMLSLKHPFFBQ96CA,5,22.49,見其他登記事項,鋼筋混凝土造,103年8月15日,八層,
RPQNMLPLKHPFFBQ76CA,41,100.88,住家用,鋼筋混凝土加強磚造,68年2月6日,二層,一層 二層
RPUNMLMKLHPFFCQ96CA,,203.42,見其他登記事項,鋼筋混凝土造,108年8月30日,三層,一層 二層 三層 見其他登記事項
RPXNMLQLKHPFFCQ67CA,23,145.50,住家用,鋼筋混凝土造,85年8月5日,三層,一層 二層 三層 電梯樓梯間
RPPNMLQLKHPFFDQ96CA,28,150.79,住家用,鋼筋混凝土造,81年7月4日,三層,一層 二層 三層
RPQNMLQLKHPFFDQ07CA,39,112.62,住商用,鋼筋混凝土加強磚造,70年6月26日,二層,一層 二層
RPQNMLQKLHPFFDQ07CA,37,132.31,住家用,加強磚造,72年7月9日,二層,一層 二層
RPUNMLQLKHPFFCQ47DA,39,115.83,住家用,鋼筋混凝土加強磚造,70年2月25日,二層,一層 二層 電梯樓梯間
RPRNMLPJLHPFFDQ07DA,24,152.29,住商用,鋼筋混凝土造,85年3月12日,三層,一層 二層 三層
RPQNMLTKLHPFFBQ27DA,27,207.74,住商用,鋼筋混凝土造,82年3月1日,三層,一層 二層 三層 騎樓
RPOOMLPLLHPFFDQ96CA,13,.65,見其他登記事項,鋼筋混凝土造,95年7月18日,三層,一層 二層 三層 地下層
RPOOMLPLLHPFFDQ96CA,13,.27,見其他登記事項,鋼筋混凝土造,95年7月18日,一層,地下層
RPOOMLPLLHPFFDQ96CA,13,.48,見其他登記事項,鋼筋混凝土造,95年7月18日,四層,一層 二層 三層 四層 地下層
