交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),高雄市鳳山區中山東路290巷57弄31~60號,1051105,土地1建物1車位0,全,二層,透天厝,29,90.81,3,2,2,有,無,4700000,51756,0,00032
房地(土地+建物),中山東路290巷57弄31~60號,1091023,土地1建物1車位0,全,二層,透天厝,33,90.81,3,1,2,有,無,6200000,68274,0,00032
土地,七老爺段1171~1200地號,1080612,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,47000000,45019,0,00033
土地,七老爺段1171~1200地號,1091117,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,40000000,38314,0,00033
房地(土地+建物),高雄市鳳山區新強路180巷1~30號,1080416,土地1建物1車位0,全,二層,透天厝,45,64.94,3,2,3,有,無,4550000,70065,0,00034
房地(土地+建物),新強路180巷1~30號,1091009,土地1建物1車位0,全,二層,透天厝,47,64.94,6,2,4,有,無,8720000,134278,0,00034
土地,瑪雅段151~180地號,1081213,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1150000,131,0,00035
土地,瑪雅段151~180地號,1091203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,630000,72,0,00035
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,119865,16089,0,00036
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29966,16111,0,00036
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29966,16111,0,00036
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,23973,16089,0,00036
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29966,16111,0,00036
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11986,0,0,00036
土地,王厝段31~60地號,1091130,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,23973,16089,0,00036
