交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),公園路196巷1~30號,1091230,土地1建物1車位0,全,二層,透天厝,-1,105.78,3,2,2,有,無,4200000,39705,0,0657
房地(土地+建物),公園路196巷1~30號,1100226,土地1建物1車位0,全,二層,透天厝,-1,105.78,4,2,2,有,無,4100000,38760,0,0657
房地(土地+建物)+車位,新竹縣竹北市縣政二路1~30號,1020731,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),1,84.92999999999999,2,2,1,有,有,6000000,70646,0,0658
房地(土地+建物)+車位,新竹縣竹北市縣政二路1~30號,1070206,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),5,84.92999999999999,2,2,1,有,有,6480000,76298,0,0658
房地(土地+建物)+車位,縣政二路1~30號,1091114,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),8,84.92999999999999,2,2,1,有,有,7980000,93960,0,0658
房地(土地+建物)+車位,新竹縣竹北市臺科路61~90號,1060504,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),6,177.68,3,2,2,有,有,11680000,65736,0,0659
房地(土地+建物)+車位,台科路61~90號,1091212,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),9,177.68,3,2,2,有,有,16700000,93989,0,0659
房地(土地+建物),新竹縣竹北市中華路405巷11弄1~30號,1010715,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),19,81.28,3,2,1,有,有,3230000,39739,0,0660
房地(土地+建物),中華路405巷11弄1~30號,1091220,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),27,116.45,3,2,1,有,有,4600000,39502,0,0660
房地(土地+建物)+車位,新竹縣竹北市福興一路1~30號,1020719,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),3,183.66000000000003,3,2,2,有,有,17000000,92567,0,0661
房地(土地+建物)+車位,福興一路1~30號,1091117,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),10,183.66000000000003,3,2,2,有,有,9460000,51511,0,0661
房地(土地+建物),新竹縣芎林鄉綠獅三街61~90號,1050707,土地1建物1車位0,全,四層,透天厝,0,247.8,4,2,4,有,無,12500000,50444,0,0662
