交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),南投縣竹山鎮新生路180巷1~30號,1011002,土地1建物1車位0,全,二層,透天厝,25,105.0,5,2,2,有,無,2250000,21429,0,0009
房地(土地+建物),南投縣竹山鎮中山里32鄰新生路180巷1~30號,1040831,土地1建物1車位0,全,二層,透天厝,28,105.0,5,2,3,有,無,2980000,28381,0,0009
房地(土地+建物),新生路180巷1~30號,1091027,土地1建物1車位0,全,二層,透天厝,33,105.0,7,2,3,有,無,4600000,43810,0,0009
土地,建興段1021~1050地號,1080710,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,650600,9712,0,0010
土地,建興段1021~1050地號,1080726,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,1562148,23319,0,0010
土地,草鞋墩段901~930地號,1090924,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,360000,11948,0,0010
土地,草鞋墩段901~930地號,1091125,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,737702,24484,0,0010
土地,新興段1051~1080地號,1080430,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,830000,18118,0,0011
土地,新興段1051~1080地號,1091019,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,356000,15539,0,0011
土地,新興段1051~1080地號,1090925,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,41156,11123,0,0011
土地,新興段1051~1080地號,1090918,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,51445,11111,0,0011
土地,新興段1051~1080地號,1091124,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,660000,11247,0,0011
土地,新僑光段421~450地號,1080415,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,100000,2113,0,0012
土地,新僑光段421~450地號,1080719,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,250000,1902,0,0012
土地,新僑光段421~450地號,1090722,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,200000,4227,0,0012
土地,新僑光段421~450地號,1090922,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,70000,2959,0,0012
土地,新僑光段421~450地號,1090825,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,160000,5071,0,0012
土地,新僑光段421~450地號,1091025,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,50000,1057,0,0012
土地,新僑光段421~450地號,1091113,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,200000,4227,0,0012
土地,新僑光段421~450地號,1091201,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,200000,4227,0,0012
土地,廣興段421~450地號,1091008,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4450000,16257,0,0013
土地,廣興段421~450地號,1091127,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4800000,17536,0,0013
房地(土地+建物),南投縣埔里鎮九成街117巷1~30號,1070309,土地2建物1車位0,全,二層,透天厝,36,117.6,3,2,2,有,無,2800000,23810,0,0014
房地(土地+建物),九成街117巷1~30號,1091102,土地2建物1車位0,全,二層,透天厝,39,117.6,3,2,2,有,無,4500000,38265,0,0014
土地,水源段1~30地號,1081206,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,4317500,9648,0,0015
土地,水源段1~30地號,1091121,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3450000,15222,0,0015
土地,南光段181~210地號,1030304,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6738000,24863,0,0016
土地,南光段181~210地號,1090926,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9358826,45653,0,0016
土地,八德段541~570地號,1090608,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,101200,29765,0,0017
土地,八德段541~570地號,1090612,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,459000,30217,0,0017
土地,八德段541~570地號,1091202,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,100000,26316,0,0017
土地,內埔段601~630地號,1040407,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,15750000,5102,0,0018
土地,內埔段601~630地號,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5330000,5180,0,0018
土地,內埔段601~630地號,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5330000,5180,0,0018
房地(土地+建物),南投縣埔里鎮南榮路1~30號,1030530,土地0建物1車位0,一層，二層，三層，騎樓,七層,辦公商業大樓,25,197.19,4,2,2,有,無,7000000,35499,0,0019
房地(土地+建物),南投縣埔里鎮南榮路1~30號,1030731,土地1建物1車位0,一層，二層，三層，騎樓,七層,辦公商業大樓,25,197.19,3,2,2,有,無,8500000,43106,0,0019
房地(土地+建物)+車位,南榮路1~30號,1090907,土地1建物1車位1,一層，二層，三層，騎樓,七層,公寓(5樓含以下無電梯),31,245.09,2,3,2,有,無,9400000,38353,0,0019
土地,新豐段991~1020地號,1090522,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1710880,11195,0,0020
土地,新豐段1021~1050地號,1091103,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2700000,12454,0,0020
土地,新永安段601~630地號,1091031,土地1建物0車位0,,,其他,-1,0.0,0,0,0,無,無,10741823,14520,0,0021
土地,新永安段601~630地號,1091122,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12308450,16638,0,0021
土地,中興段2191~2220地號,1030411,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6100000,46783,0,0022
土地,中興段2191~2220地號,1091019,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7650000,58670,0,0022
房地(土地+建物),南投縣南投巿同源路一街31~60號,1041109,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),1,55.81,2,1,1,有,有,2800000,50170,0,0023
房地(土地+建物),同源路一街31~60號,1091109,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),6,56.88,2,1,2,有,有,2900000,50985,0,0023
土地,新弓鞋段541~570地號,1020328,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,636000,542,0,0024
土地,新弓鞋段541~570地號,1030310,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1500000,1279,0,0024
土地,新弓鞋段541~570地號,1050222,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1500000,1279,0,0024
土地,新弓鞋段541~570地號,1090511,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2600000,2216,0,0024
