編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLLJOHPFFBM78CA,47,86.64,住商用,鋼筋混凝土加強磚造,62年7月27日,三層,一層 二層 三層
RPQNMLTLNHPFFBM07CA,24,28.05,住家用,鋼筋混凝土造,84年9月27日,十二層,八層
RPQNMLTLNHPFFBM07CA,24,7.60,見其他登記事項,鋼筋混凝土造,84年9月27日,十二層,
RPQNMLMJOHPFFBM88CA,12,259.05,見其他登記事項,鋼筋混凝土造,96年12月20日,四層,一層 二層 三層 四層
RPTNMLMJOHPFFCM76DA,24,76.20,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,六層
RPTNMLMJOHPFFCM76DA,24,24.80,見其他登記事項,鋼筋混凝土造,84年11月22日,十二層,
RPRNMLRKOHPFFAM86CA,,142.36,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPSNMLRKOHPFFAM96CA,,129.33,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPUNMLMKOHPFFCM86CA,24,8.22,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPUNMLMKOHPFFCM86CA,24,33.18,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,七層
RPTNMLRKOHPFFAM07CA,,143.30,見其他登記事項,鋼筋混凝土造,109年3月26日,三層,一層 二層 三層
RPVNMLMKOHPFFCM96CA,24,30.37,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,九層
RPVNMLMKOHPFFCM96CA,24,9.37,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPSNMLKKOHPFFAM88CA,31,1330.10,見其他登記事項,見其他登記事項,78年4月4日,二層,一層 二層
RPWNMLMKOHPFFCM07CA,24,9.66,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPWNMLMKOHPFFCM07CA,24,30.04,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,十二層
RPRNMLMLOHPFFAM09CA,,168.84,住家用,鋼筋混凝土造,108年10月24日,四層,一層 二層 三層 四層
RPPNMLOJOHPFFAM88CA,23,86.70,住家用,鋼筋混凝土造,86年9月19日,十四層,十一層
RPPNMLOJOHPFFAM88CA,23,22.05,見其他登記事項,鋼筋混凝土造,86年9月19日,十四層,
RPSNMLPJOHPFFBM76CA,43,151.53,住商用,鋼筋混凝土加強磚造,66年8月31日,三層,一層 二層 三層
RPOOMLPJOHPFFAM98CA,,171.70,見其他登記事項,鋼筋混凝土造,109年3月24日,三層,一層 二層 三層 屋頂突出物
RPWNMLPJOHPFFAM07CA,,170.98,見其他登記事項,鋼筋混凝土造,109年3月24日,三層,一層 二層 三層 屋頂突出物
RPXNMLPJOHPFFAM17CA,,170.98,見其他登記事項,鋼筋混凝土造,109年3月24日,三層,一層 二層 三層 屋頂突出物
